time,open,high,low,close
2026-07-14 21:00:00,64572.02,64893.92,64526,64676.9
2026-07-14 22:00:00,64676.89,65100,64516,64860.89
2026-07-14 23:00:00,64860.89,65048,64782,65043.98
2026-07-15 00:00:00,65043.99,65065.01,64765.12,64824.58
2026-07-15 01:00:00,64824.57,64853.08,64644.48,64674.35
2026-07-15 02:00:00,64674.35,64755.99,64488,64490.87
2026-07-15 03:00:00,64490.87,64840,64490.86,64792.01
2026-07-15 04:00:00,64792,64885.99,64714,64746.01
2026-07-15 05:00:00,64746.01,64964.96,64602.5,64944.06
2026-07-15 06:00:00,64944.06,65277.37,64814,64814
2026-07-15 07:00:00,64814.01,64876,64485,64549.34
2026-07-15 08:00:00,64549.33,64797.02,64549.33,64768.01
2026-07-15 09:00:00,64768,64917.94,64653.18,64671.83
2026-07-15 10:00:00,64671.84,64855.56,64614,64663
2026-07-15 11:00:00,64663,64767.37,64616.11,64732.15
2026-07-15 12:00:00,64732.15,65249.9,64606,65164
2026-07-15 13:00:00,65164,65577,64888,65117.99
2026-07-15 14:00:00,65118,65517.05,65070,65399.81
2026-07-15 15:00:00,65399.8,65600,65261.71,65427.61
2026-07-15 16:00:00,65427.6,65470,64784.83,65120.79
2026-07-15 17:00:00,65120.8,65194.72,64972.95,65056.1
2026-07-15 18:00:00,65056.1,65143.57,64847.42,64860
2026-07-15 19:00:00,64860,65000,64738.49,64977.34
2026-07-15 20:00:00,64977.34,65055.39,64899,64968.01
2026-07-15 21:00:00,64968.02,65018.74,64789.89,64834.31
2026-07-15 22:00:00,64834.31,64982.47,64772,64866.93
2026-07-15 23:00:00,64866.93,64938,64691.89,64756.28
2026-07-16 00:00:00,64756.28,64845.5,64500,64584.07
2026-07-16 01:00:00,64584.07,64830,64392.01,64730.01
2026-07-16 02:00:00,64730,64735.09,64574.02,64642.01
2026-07-16 03:00:00,64642,64745.55,64555,64619.95
2026-07-16 04:00:00,64619.96,64692,64544.04,64650.05
2026-07-16 05:00:00,64650.05,64997.52,64592.67,64917.99
2026-07-16 06:00:00,64917.99,64978,64630.01,64777.32
2026-07-16 07:00:00,64777.33,64777.33,64086.12,64238
2026-07-16 08:00:00,64238,64380,63888,64126.85
2026-07-16 09:00:00,64126.86,64186.83,64019.02,64090
2026-07-16 10:00:00,64090,64269.42,64077.75,64221.34
2026-07-16 11:00:00,64221.34,64269.42,64101,64256.53
2026-07-16 12:00:00,64256.52,64256.52,63838.28,63966.01
2026-07-16 13:00:00,63966.01,64480,63961.14,64376
2026-07-16 14:00:00,64375.99,64863.07,64332.57,64543.51
2026-07-16 15:00:00,64543.51,64896,64320,64704.73
2026-07-16 16:00:00,64704.73,64712,64333.33,64484
2026-07-16 17:00:00,64484.01,64484.01,63984.09,64069.03
2026-07-16 18:00:00,64069.04,64330,64052.14,64246.01
2026-07-16 19:00:00,64246.01,64301.99,64152,64271.84
2026-07-16 20:00:00,64271.85,64276,64108,64114.27
2026-07-16 21:00:00,64114.25,64253.25,64101.18,64161.99
2026-07-16 22:00:00,64162,64240.12,63950.01,63968
2026-07-16 23:00:00,63968.01,64010.58,63748.74,63830.2
2026-07-17 00:00:00,63830.2,63912,63612.62,63886
2026-07-17 01:00:00,63886,64067.69,63476,63546.24
2026-07-17 02:00:00,63546.25,63657.99,63380.28,63482
2026-07-17 03:00:00,63482,63720,63482,63570
2026-07-17 04:00:00,63570,63576,63320,63486.01
2026-07-17 05:00:00,63486.01,63486.01,62804.3,62839.76
2026-07-17 06:00:00,62839.77,62998.52,62710,62948
2026-07-17 07:00:00,62948,62983.99,62800,62828.11
2026-07-17 08:00:00,62828.11,62939.04,62666,62888
2026-07-17 09:00:00,62888.01,63069.06,62852.89,62989.46
2026-07-17 10:00:00,62989.47,63201.91,62989.47,63179.92
2026-07-17 11:00:00,63179.91,63361.7,63063.67,63298.01
2026-07-17 12:00:00,63298,63348,63069.09,63099.75
