time,open,high,low,close
2026-06-14 17:00:00,4215.29181,4215.4815,4215.22865,4215.26085
2026-06-14 18:00:00,4215.29181,4215.4815,4215.22865,4215.26542
2026-06-14 19:00:00,4215.29181,4215.4815,4215.22866,4215.27404
2026-06-14 20:00:00,4215.29181,4215.48112,4215.22866,4215.28612
2026-06-14 21:00:00,4215.29181,4215.4815,4215.22877,4215.34068
2026-06-14 22:00:00,4215.29181,4215.4815,4215.22866,4215.3247
2026-06-14 23:00:00,4215.29181,4215.4815,4215.22866,4215.33378
2026-06-15 00:00:00,4215.29181,4215.4815,4215.22866,4215.34976
2026-06-15 01:00:00,4215.29181,4215.4815,4215.22866,4215.36391
2026-06-15 02:00:00,4215.29181,4215.4815,4215.22867,4215.37522
2026-06-15 03:00:00,4215.29181,4215.4811,4215.22867,4215.38292
2026-06-15 04:00:00,4215.29181,4215.47972,4215.21632,4215.37231
2026-06-15 05:00:00,4215.27795,4215.47377,4215.21553,4215.37302
2026-06-15 06:00:00,4215.27903,4215.48149,4215.22408,4215.36946
2026-06-15 07:00:00,4215.28083,4223.50805,4213.19131,4219.30936
2026-06-15 08:00:00,4219.33985,4306.49146,4219.33985,4289.04297
2026-06-15 09:00:00,4289.42797,4294.97917,4281.37175,4294.87052
2026-06-15 10:00:00,4294.70179,4307.00319,4292.24826,4294.11045
2026-06-15 11:00:00,4294.16868,4319.27652,4286.75609,4316.49941
2026-06-15 12:00:00,4316.8167,4335.76807,4316.41894,4328.4257
2026-06-15 13:00:00,4328.59895,4331.34754,4321.70794,4324.08299
2026-06-15 14:00:00,4324.13435,4329.37917,4321.70794,4328.51195
2026-06-15 15:00:00,4328.305,4333.50667,4308.48772,4310.97787
2026-06-15 16:00:00,4310.72482,4312.94747,4299.29446,4308.82855
2026-06-15 17:00:00,4309.28056,4324.69835,4305.64555,4324.37382
2026-06-15 18:00:00,4323.72951,4345.37001,4323.20263,4335.85031
2026-06-15 19:00:00,4335.68142,4344.70979,4334.82162,4340.65426
2026-06-15 20:00:00,4340.11274,4341.326,4335.11854,4338.4895
2026-06-15 21:00:00,4338.36164,4347.25905,4332.56791,4335.50629
2026-06-15 22:00:00,4335.39281,4349.52808,4325.82082,4348.42567
2026-06-15 23:00:00,4348.49871,4366.24023,4342.094,4356.7394
2026-06-16 00:00:00,4358.08472,4367.57512,4354.64205,4358.45756
2026-06-16 01:00:00,4359.40437,4359.76806,4349.45237,4359.01237
2026-06-16 02:00:00,4358.35681,4358.43794,4334.08301,4339.03231
2026-06-16 03:00:00,4339.08851,4339.69483,4321.1477,4323.86221
2026-06-16 04:00:00,4323.39753,4327.76579,4319.09472,4325.50411
2026-06-16 05:00:00,4325.58346,4326.09264,4317.27758,4320.09947
2026-06-16 06:00:00,4319.67096,4322.35276,4306.63221,4309.42435
2026-06-16 07:00:00,4309.05706,4309.68198,4308.66724,4309.6414
2026-06-16 08:00:00,4309.45375,4314.80842,4306.21952,4312.43626
2026-06-16 09:00:00,4312.64967,4318.90818,4312.01759,4316.60662
