time,open,high,low,close,New York VWAP,VWAP_NY - STDEV +2,VWAP_NY - STDEV +1,VWAP_NY - STDEV -1,VWAP_NY - STDEV -2,Pivot,R1,S1,R2,S2,R3,S3,Pivot Label,Volume,MA,ATR
2026-09-23T03:47:00-04:00,31037.75,31039.5,31032,31033,,,,,,,,,,,,,,488,,
2026-09-23T03:48:00-04:00,31033.25,31042.5,31032.5,31041.75,,,,,,,,,,,,,,515,,
2026-09-23T03:49:00-04:00,31042,31045.5,31037,31043.5,,,,,,,,,,,,,,599,,
2026-09-23T03:50:00-04:00,31043.75,31047.75,31040.75,31045.5,,,,,,,,,,,,,,332,,
2026-09-23T03:51:00-04:00,31045.25,31049.75,31044.25,31045.75,,,,,,,,,,,,,,228,,
2026-09-23T03:52:00-04:00,31045.5,31045.5,31034.75,31038,,,,,,,,,,,,,,446,,
2026-09-23T03:53:00-04:00,31038.5,31038.5,31030.25,31031.5,,,,,,,,,,,,,,409,,
2026-09-23T03:54:00-04:00,31031.75,31033.5,31028.25,31030.75,,,,,,,,,,,,,,601,,
2026-09-23T03:55:00-04:00,31030.25,31035.5,31028.75,31032.5,,,,,,,,,,,,,,329,,
2026-09-23T03:56:00-04:00,31032.25,31038.5,31031.5,31038.5,,,,,,,,,,,,,,270,,
2026-09-23T03:57:00-04:00,31038.25,31039.5,31035.25,31037,,,,,,,,,,,,,,224,,
2026-09-23T03:58:00-04:00,31037,31037,31033.25,31035,,,,,,,,,,,,,,171,,
2026-09-23T03:59:00-04:00,31035.5,31036.5,31033.75,31034.25,,,,,,,,,,,,,,136,,
2026-09-23T04:00:00-04:00,31034.5,31042,31031.75,31037.5,,,,,,,,,,,,,,967,,
2026-09-23T04:01:00-04:00,31037.75,31041.75,31036,31040,,,,,,,,,,,,,,367,,
2026-09-23T04:02:00-04:00,31039,31047.25,31033.25,31034.25,,,,,,,,,,,,,,703,,
2026-09-23T04:03:00-04:00,31034.25,31037.5,31020,31023.25,,,,,,,,,,,,,,1625,,
2026-09-23T04:04:00-04:00,31023.5,31028.75,31011.25,31019,,,,,,,,,,,,,,1343,,
2026-09-23T04:05:00-04:00,31019.25,31021.75,31015.5,31017.5,,,,,,,,,,,,,,543,,
2026-09-23T04:06:00-04:00,31017.25,31030.75,31016,31030.75,,,,,,,,,,,,,,770,,
2026-09-23T04:07:00-04:00,31030.75,31037.75,31030.75,31033.75,,,,,,,,,,,,,,829,,
2026-09-23T04:08:00-04:00,31033.5,31041,31032,31040,,,,,,,,,,,,,,424,,
2026-09-23T04:09:00-04:00,31039.75,31040.25,31031,31036,,,,,,,,,,,,,,472,,
2026-09-23T04:10:00-04:00,31036,31039,31034.25,31037.75,,,,,,,,,,,,,,264,,
2026-09-23T04:11:00-04:00,31037.5,31041.5,31032.25,31033,,,,,,,,,,,,,,406,,
2026-09-23T04:12:00-04:00,31033,31043.25,31032.25,31040,,,,,,,,,,,,,,486,,
2026-09-23T04:13:00-04:00,31040.25,31044.25,31037.75,31037.75,,,,,,,,,,,,,,469,,
2026-09-23T04:14:00-04:00,31038.25,31041.5,31031.5,31039,,,,,,,,,,,,,,424,,
2026-09-23T04:15:00-04:00,31039,31044.25,31037.75,31043.5,,,,,,,,,,,,,,346,,
2026-09-23T04:16:00-04:00,31043.5,31043.75,31035.25,31041.25,,,,,,,,,,,,,,398,,
2026-09-23T04:17:00-04:00,31041.5,31042.25,31030.5,31036.5,,,,,,,,,,,,,,493,,
2026-09-23T04:18:00-04:00,31034.25,31034.25,31027.75,31029.25,,,,,,,,,,,,,,572,,
2026-09-23T04:19:00-04:00,31029.25,31043,31028.75,31041,,,,,,,,,,,,,,460,,
